CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;NIVEL_FORMACION;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;NOMBRE_ESTADO_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;DURACION_PROGRAMA;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;CODIGO_CONVENIO;NOMBRE_CONVENIO;APLIACION_COBERTURA;MODALIDAD_FORMACION;NUMERO_CURSOS;Sisben_Nivel_1__Aprend_Masc;Sisben_Nivel_1__Aprend_Fem;Sisben_Nivel_1__Aprend_NoBin;Sisben_Nivel_1__Total_Aprend;Sisben_Nivel_2__Aprend_Masc;Sisben_Nivel_2__Aprend_Fem;Sisben_Nivel_2__Aprend_NoBin;Sisben_Nivel_2__Total_Aprend;Sisben_Nivel_3__Aprend_Masc;Sisben_Nivel_3__Aprend_Fem;Sisben_Nivel_3__Aprend_NoBin;Sisben_Nivel_3__Total_Aprend;Sisben_Nivel_4__Aprend_Masc;Sisben_Nivel_4__Aprend_Fem;Sisben_Nivel_4__Aprend_NoBin;Sisben_Nivel_4__Total_Aprend;Sisben_Nivel_5__Aprend_Masc;Sisben_Nivel_5__Aprend_Fem;Sisben_Nivel_5__Aprend_NoBin;Sisben_Nivel_5__Total_Aprend;Sisben_Nivel_6__Aprend_Masc;Sisben_Nivel_6__Aprend_Fem;Sisben_Nivel_6__Aprend_NoBin;Sisben_Nivel_6__Total_Aprend;No_registra_nivel_Sisben__Aprend_Masc;No_registra_nivel_Sisben__Aprend_Fem;No_registra_nivel_Sisben__Aprend_NoBin;No_registra_nivel_Sisben__Total_Aprend;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES_NOBINARIO;TOTAL_APRENDICES;TOTAL_HORAS
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2933621;12933621;Terminada;3000035;1;WORD BASICO;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;0;20;9;11;0;20;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2963155;12963155;Terminada;22620489;1;TRABAJADOR AUTORIZADO PARA TRABAJO EN ALTURAS;32;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;11;11;2;0;13;32:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2970083;12970083;En ejecucion;22620461;2;RESCATE INDUSTRIAL EN TRABAJO EN ALTURAS;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;10;0;0;10;14;0;0;14;16:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2918386;12918386;Terminada;52520059;1;BASES DEL ENTRENAMIENTO DEPORTIVO;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;0;21;12;10;0;22;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2918390;12918390;Terminada;83810374;1;DIAGNOSTICO DE MOTORES A GASOLINA;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;24;24;0;0;24;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2951001;12951001;Terminada;52660012;1;CONFECCION DE MUÑECAS DE TRAPO.;48;57;COLOMBIA;19;CAUCA;473;MORALES;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;17;0;17;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2940789;12940789;Terminada;13410017;1;COMPORTAMIENTO EMPRENDEDOR;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;12;5;8;0;13;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2974674;12974674;En ejecucion;3000069;1;TRAZADO EN LAMINAS Y PERFILES METALICOS;40;57;COLOMBIA;19;CAUCA;573;PUERTO TEJADA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;12;2;0;14;17;3;0;20;6:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2972718;12972718;En ejecucion;83810372;1;MANTENIMIENTO PREVENTIVO A LOS MOTORES DIESEL;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;6;0;0;6;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;21;0;0;21;31;0;0;31;18:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2917018;12917018;Terminada;52520060;1;PLANIFICACION DEPORTIVA CONTEMPORANEA;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;3;0;5;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;10;8;0;18;15;12;0;27;90:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2957680;12957680;Terminada;22810240;1;CREACIÓN DE BASES DE DATOS CON MICROSOFT ACCESS;40;57;COLOMBIA;19;CAUCA;473;MORALES;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;15;0;22;7;16;0;23;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2918422;12918422;Terminada;21330020;1;DISEÑO Y MONTAJE DE SISTEMAS SOLARES FOTOVOLTAICOS BASICOS;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;6;1;0;7;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;21;1;0;22;33;3;0;36;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2907039;12907039;Terminada;66420048;1;FUNDAMENTOS EN ADMINISTRACION DEPORTIVA;40;57;COLOMBIA;19;CAUCA;473;MORALES;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;4;1;0;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;7;0;29;31;8;0;39;42:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2934747;12934747;Terminada;21730025;1;CONTROLES Y SEGURIDAD INFORMATICA;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;4;2;0;6;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;42;29;0;71;49;31;0;80;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2917063;12917063;Terminada;41311536;1;DISEÑO DE CABLEADO DE REDES DE DATOS PARA TELECOMUNICACIONES;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;1;0;3;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;14;13;6;0;19;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2974574;12974574;Terminada por fecha;13530025;2;SERVICIO AL CLIENTE;48;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;3;0;4;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;11;0;11;1;21;0;22;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2907738;12907738;Terminada;52660008;1;ELABORACION DE PRODUCTOS ARTESANALES CON RECURSOS NATURALES;96;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;15;14;2;0;16;96:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2911058;12911058;Terminada;83220016;2;CONOCIMIENTOS Y PRINCIPIOS BÁSICOS DE LA INSTALACIONES ELÉCTRICAS DOMICILIARIAS;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;4;1;0;5;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;14;21;4;0;25;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2934105;12934105;Terminada;21450171;1;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;0;0;0;0;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;62;13;0;75;62;18;0;80;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2948307;12948307;Terminada por fecha;41311514;1;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;13;8;8;0;16;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2914429;12914429;Terminada;22810249;1;HERRAMIENTAS AVANZADAS DE HOJA DE CALCULO;40;57;COLOMBIA;19;CAUCA;824;TOTORO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;9;18;0;27;10;18;0;28;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2915692;12915692;Terminada;22810749;1;FUNDAMENTOS DE REDES DE DATOS;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;16;14;2;0;16;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2934731;12934731;Terminada;21720007;1;AUDITORIA INFORMATICA: CONCEPTUALIZACION;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;1;3;0;4;3;3;0;6;1;1;0;2;0;0;0;0;0;0;0;0;2;1;0;3;23;42;0;65;30;50;0;80;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2962237;12962237;En ejecucion;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;96;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;8;0;0;8;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;0;29;38;1;0;39;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2959765;12959765;Terminada por fecha;52620003;1;ELABORACION DE ACCESORIOS TEJIDOS EN MOSTACILLAS;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;2;0;2;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;21;0;21;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2937794;12937794;Terminada;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;13;5;8;0;13;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906783;12906783;Terminada;52450469;1;PATRONAJE DE VESTIDOS DE BAÑO PARA DAMA;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;3;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;15;1;19;0;20;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2938381;12938381;Terminada por fecha;83110000;1;OPERACION DE FRESADORAS DE CONTROL NUMERICO COMPUTARIZADO;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;11;12;0;0;12;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2939679;12939679;Terminada;52430141;1;CONFECCIÓN DE SHORT;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;2;0;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;2;16;0;18;56:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2916691;12916691;Terminada por fecha;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;22;0;27;6;22;0;28;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906829;12906829;Terminada;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;80;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;19;19;0;0;19;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2913890;12913890;Terminada;93520032;1;CONFECCIÓN DE ROPA EXTERIOR - PANTALÓN FEMENINO;60;57;COLOMBIA;19;CAUCA;130;CAJIBIO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;13;0;13;1;21;0;22;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2932512;12932512;Terminada;52430462;1;CONCEPTUALIZACION PARA EL DISEÑO DE COLECCIONES EN CALZADO Y MARROQUINERIA;60;57;COLOMBIA;19;CAUCA;585;PURACÉ (COCONUCO);2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;16;17;0;0;17;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2956479;12956479;En ejecucion;52450099;1;PATRONAJE Y ESCALADO DE ROPA EXTERIOR FEMENINA;90;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;18;0;20;2;21;0;23;35:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2965193;12965193;En ejecucion;21710088;1;BASES DE DATOS GENERALIDADES Y SISTEMAS DE GESTION;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;2;0;0;2;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;32;42;0;74;35;45;0;80;22:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2907008;12907008;Terminada;41311386;1;IMPLEMENTACION DE ACCIONES DE FORMACION PROFESIONAL;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;12;8;8;0;16;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2947273;12947273;Terminada por fecha;52450456;1;ELABORACION DE MOLDES DE CALZADO DEPORTIVO PARA CUSTOMIZACION;48;57;COLOMBIA;19;CAUCA;701;SANTA ROSA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;9;0;9;0;6;0;6;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;2;1;6;0;7;1;25;0;26;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2935925;12935925;En ejecucion;52620002;1;ELABORACION DE TEJIDOS EN TECNICA DE CROCHET;96;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;12;4;11;0;15;89:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2917777;12917777;Terminada;52450461;1;DESARROLLO DE MOLDES PARA SANDALIAS;48;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;3;0;4;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;18;6;18;0;24;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2965192;12965192;En ejecucion;21710088;1;BASES DE DATOS GENERALIDADES Y SISTEMAS DE GESTION;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;2;2;0;4;2;1;0;3;1;1;0;2;0;0;0;0;0;0;0;0;0;2;0;2;41;28;0;69;46;34;0;80;22:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2916154;12916154;Terminada;13410564;1;MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;60;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;2;0;2;1;1;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;17;0;20;5;20;0;25;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2940806;12940806;Terminada;82160032;1;HABILITACION ELECTRICA PARA  VEHICULOS ELECTRICOS E HIBRIDOS;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;17;19;1;0;20;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2940829;12940829;Terminada;51240078;1;INGLES BASICO - NIVEL 1;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1013;PROGRAMA DE BILINGUISMO;0;;;PRESENCIAL;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;18;19;1;0;20;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2906584;12906584;Terminada;51240087;1;ENGLISH DOES WORK - LEVEL 1;48;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1013;PROGRAMA DE BILINGUISMO;0;;;VIRTUAL;1;1;1;0;2;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19;57;0;76;20;60;0;80;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2959771;12959771;En ejecucion;93960008;1;ACONDICIONAMIENTO DE SUPERFICIES EN MADERA;70;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;16;15;2;0;17;50:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2934108;12934108;Terminada;21450171;1;VARIABLES Y ESTRUCTURAS DE CONTROL EN LA PROGRAMACION ORIENTADA A OBJETOS: JAVA;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;0;;;VIRTUAL;1;0;0;0;0;3;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;2;55;19;0;74;60;20;0;80;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2915628;12915628;Terminada;13310080;1;APLICACIÓN DE OPERACIONES CONTABLES BÁSICAS;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;2;0;3;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;7;0;12;8;10;0;18;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2948238;12948238;Terminada por fecha;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;40;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;4;0;4;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;9;0;14;7;15;0;22;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;CURSO ESPECIAL;2963983;12963983;En ejecucion;22810003;1;DETECCION DE VULNERABILIDADES EN EL AMBITO DE LA CIBERSEGURIDAD;96;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;14;8;6;0;14;84:00:00
