CODIGO_REGIONAL;REGIONAL;CODIGO_CENTRO;CENTRO;FICHA_CARACTERIZACION;FECHA_INICIAL;FECHA_FINAL;ESTADO_FICHA;CODIGO_PROGRAMA;VERSION;PROGRAMA_FORMACION;NIVEL_DE_FORMACION;APRENDICES_MATRICULADOS;APRENDICES_CERTIFICADOS;APRENDICES_SIN_CERTIFICADOS;APRENDICES_SIN_JUICIO;APRENDICES_NO_APROBADOS;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_DE_COBERTURA(S/N);CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2913262;2024-02-15 00:00:00.0;2024-02-29 00:00:00.0;Terminada;93530234;1;PREARMADO DE PIEZAS PARA MARROQUINERIA;CURSO ESPECIAL;29;15;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2951614;2024-03-22 00:00:00.0;2024-04-11 00:00:00.0;Terminada;93930000;1;INSTALACION DE HERRAJES DE INTERIORISMO Y SISTEMAS DE ELEVACION;CURSO ESPECIAL;16;16;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914228;2024-02-16 00:00:00.0;2024-03-09 00:00:00.0;Terminada;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;18;5;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2956641;2024-04-05 00:00:00.0;2024-04-30 00:00:00.0;Terminada;52660011;1;ELABORACION DE SOUVENIR ARTESANAL;CURSO ESPECIAL;20;0;13;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918401;2024-02-21 00:00:00.0;2024-03-05 00:00:00.0;Terminada;83230005;1;INSTALAR REDES INTERNAS DE ACUERDO CON EL DISEÑO ELÉCTRICO;CURSO ESPECIAL;24;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907944;2024-02-07 00:00:00.0;2024-03-11 00:00:00.0;Terminada por fecha;83930005;1;MANTENIMIENTO PREVENTIVO Y PREDICTIVO DE EQUIPOS DE CÓMPUTO;CURSO ESPECIAL;14;11;0;3;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2951605;2024-03-22 00:00:00.0;2024-04-01 00:00:00.0;Terminada;66310048;1;LIMPIEZA DE AREAS Y SUPERFICIES;CURSO ESPECIAL;25;21;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2944349;2024-03-13 00:00:00.0;2024-04-10 00:00:00.0;Terminada;84240192;2;FABRICACION DE JOYAS CON TECNICAS DE ARMADO;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911932;2024-02-12 00:00:00.0;2024-03-06 00:00:00.0;Terminada;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;CURSO ESPECIAL;19;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906989;2024-02-08 00:00:00.0;2024-02-14 00:00:00.0;Terminada;52660013;1;ELABORACION DE COMPLEMENTOS DE MODA EN BISUTERIA;CURSO ESPECIAL;14;13;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971467;2024-04-22 00:00:00.0;2024-05-23 00:00:00.0;En ejecucion;52520059;1;BASES DEL ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;17;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2918417;2024-02-21 00:00:00.0;2024-03-12 00:00:00.0;Terminada;22510110;1;MANEJO DE 3D STUDIO MAX BÁSICO;CURSO ESPECIAL;13;10;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954425;2024-04-11 00:00:00.0;2024-06-04 00:00:00.0;En ejecucion;93510093;2;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;CURSO ESPECIAL;31;0;0;31;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914374;2024-02-16 00:00:00.0;2024-03-19 00:00:00.0;Cancelada;21720166;1;VIRTUALIZACION DE SERVIDORES;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965188;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;22810744;3;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL;CURSO ESPECIAL;80;0;0;79;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2944920;2024-03-15 00:00:00.0;2024-04-08 00:00:00.0;Terminada;12210008;1;REDACCION Y ORTOGRAFIA;CURSO ESPECIAL;16;15;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971026;2024-04-22 00:00:00.0;2024-05-27 00:00:00.0;En ejecucion;83710208;1;METROLOGIA DIMENSIONAL APLICADA A MANTENIMIENTO MECANICO;CURSO ESPECIAL;18;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919942;2024-02-20 00:00:00.0;2024-03-01 00:00:00.0;Terminada;83810360;1;DIAGNOSTICO MECANICO DE MOTORES DE VEHICULOS LIVIANOS;CURSO ESPECIAL;17;17;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906006;2024-02-12 00:00:00.0;2024-03-18 00:00:00.0;Terminada;83830299;1;MANTENIMIENTO PREVENTIVO DE MOTOCICLETAS Y MOTOCARROS;CURSO ESPECIAL;22;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906963;2024-02-09 00:00:00.0;2024-03-15 00:00:00.0;Cancelada;93510093;2;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2909182;2024-02-09 00:00:00.0;2024-02-23 00:00:00.0;Terminada;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;CURSO ESPECIAL;28;19;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2970988;2024-04-12 00:00:00.0;2024-04-26 00:00:00.0;Terminada;83610066;1;INTERPRETACIÓN DE PLANOS ESTRUCTURALES;CURSO ESPECIAL;17;16;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2948640;2024-03-21 00:00:00.0;2024-04-05 00:00:00.0;Terminada;52520051;1;PILATES CON BANDAS ELASTICAS;CURSO ESPECIAL;16;10;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2913888;2024-02-24 00:00:00.0;2024-03-14 00:00:00.0;Cancelada;93520032;1;CONFECCIÓN DE ROPA EXTERIOR - PANTALÓN FEMENINO;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2952405;2024-04-03 00:00:00.0;2024-04-11 00:00:00.0;Terminada;93240137;1;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;CURSO ESPECIAL;33;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914439;2024-02-20 00:00:00.0;2024-03-23 00:00:00.0;Terminada;51240078;1;INGLES BASICO - NIVEL 1;CURSO ESPECIAL;18;15;0;0;0;0;;;1013;PROGRAMA DE BILINGUISMO
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2910623;2024-02-12 00:00:00.0;2024-02-21 00:00:00.0;Terminada;52450001;1;PATRONAJE ASISTIDO POR COMPUTADOR;CURSO ESPECIAL;18;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934208;2024-03-07 00:00:00.0;2024-03-23 00:00:00.0;Terminada;41311578;1;FORTALECIMIENTO DE LAS COMPETENCIAS BLANDAS PARA LA VIDA Y LA PRODUCTIVIDAD;CURSO ESPECIAL;24;24;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914206;2024-02-17 00:00:00.0;2024-02-28 00:00:00.0;Terminada;41311514;1;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;CURSO ESPECIAL;25;25;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954485;2024-04-02 00:00:00.0;2024-04-30 00:00:00.0;Terminada;13210303;1;WORD AVANZADO;CURSO ESPECIAL;19;0;19;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2963875;2024-04-15 00:00:00.0;2024-04-29 00:00:00.0;Terminada;22510009;2;DISEÑO ASISTIDO POR COMPUTADOR - SOLIDWORKS BÁSICO;CURSO ESPECIAL;10;0;10;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2974566;2024-04-26 00:00:00.0;2024-05-18 00:00:00.0;En ejecucion;93520032;1;CONFECCIÓN DE ROPA EXTERIOR - PANTALÓN FEMENINO;CURSO ESPECIAL;24;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2935191;2024-03-04 00:00:00.0;2024-03-29 00:00:00.0;Terminada;21720168;2;APRENDIZ DIGITAL;CURSO ESPECIAL;80;6;0;0;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959472;2024-04-23 00:00:00.0;2024-07-08 00:00:00.0;En ejecucion;52520072;1;ESTRUCTURACION DE CARGAS EN EL ENTRENAMIENTO DEPORTIVO;CURSO ESPECIAL;19;0;0;19;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2945009;2024-03-15 00:00:00.0;2024-04-05 00:00:00.0;Terminada;13530036;1;MANEJO BÁSICO DE HERRAMIENTAS OFIMATICAS I;CURSO ESPECIAL;19;19;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911723;2024-02-14 00:00:00.0;2024-02-23 00:00:00.0;Terminada;41311536;1;DISEÑO DE CABLEADO DE REDES DE DATOS PARA TELECOMUNICACIONES;CURSO ESPECIAL;16;16;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2958874;2024-04-06 00:00:00.0;2024-04-30 00:00:00.0;Terminada por fecha;21330020;1;DISEÑO Y MONTAJE DE SISTEMAS SOLARES FOTOVOLTAICOS BASICOS;CURSO ESPECIAL;28;0;0;28;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2945127;2024-03-25 00:00:00.0;2024-05-06 00:00:00.0;En ejecucion;94150003;1;APLICACIÓN DE SOLDADURA SMAW EN ACEROS AL CARBONO;CURSO ESPECIAL;26;0;0;26;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955554;2024-04-09 00:00:00.0;2024-04-24 00:00:00.0;Terminada por fecha;52620003;1;ELABORACION DE ACCESORIOS TEJIDOS EN MOSTACILLAS;CURSO ESPECIAL;22;0;0;22;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954430;2024-04-06 00:00:00.0;2024-04-26 00:00:00.0;Cancelada;42110127;2;GESTION DE PROYECTOS COMUNITARIOS;CURSO ESPECIAL;0;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965186;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;22810744;3;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL;CURSO ESPECIAL;80;0;0;79;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965190;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;22810744;3;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL;CURSO ESPECIAL;80;0;0;79;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907266;2024-02-08 00:00:00.0;2024-02-14 00:00:00.0;Terminada;93530231;1;COSTURA DE PIEZAS PARA CALZADO;CURSO ESPECIAL;20;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2960606;2024-04-11 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;93530234;1;PREARMADO DE PIEZAS PARA MARROQUINERIA;CURSO ESPECIAL;18;0;0;18;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2969230;2024-05-02 00:00:00.0;2024-05-11 00:00:00.0;En ejecucion;41311284;1;TECNICAS Y EVENTOS RECREATIVOS;CURSO ESPECIAL;21;0;0;21;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2969272;2024-04-18 00:00:00.0;2024-04-26 00:00:00.0;Terminada por fecha;41311470;1;MODELADO DE PARTES MECANICAS ASISTIDO POR COMPUTADOR;CURSO ESPECIAL;27;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2939470;2024-03-11 00:00:00.0;2024-04-02 00:00:00.0;Terminada;93240137;1;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;CURSO ESPECIAL;23;22;1;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2916196;2024-02-19 00:00:00.0;2024-03-09 00:00:00.0;Terminada;52450001;1;PATRONAJE ASISTIDO POR COMPUTADOR;CURSO ESPECIAL;22;22;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2917528;2024-02-21 00:00:00.0;2024-02-29 00:00:00.0;Terminada;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;CURSO ESPECIAL;16;7;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906824;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;22810748;3;PROCESOS DE SOPORTE TECNICO PARA EL MANTENIMIENTO DE EQUIPOS DE COMPUTO;CURSO ESPECIAL;80;10;0;0;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906826;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;22810748;3;PROCESOS DE SOPORTE TECNICO PARA EL MANTENIMIENTO DE EQUIPOS DE COMPUTO;CURSO ESPECIAL;80;22;0;0;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954473;2024-04-01 00:00:00.0;2024-04-10 00:00:00.0;Terminada;82120024;1;MANTENIMIENTO Y PRUEBA DE MOTORES ELECTRICOS;CURSO ESPECIAL;19;19;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2969540;2024-04-25 00:00:00.0;2024-05-03 00:00:00.0;Terminada por fecha;93510481;1;CONFECCION DE PANTALON MASCULINO.;CURSO ESPECIAL;16;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2969299;2024-04-24 00:00:00.0;2024-05-02 00:00:00.0;Terminada por fecha;52430061;1;PATCHWORK APLICADO A LA LENCERIA;CURSO ESPECIAL;11;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2945237;2024-03-15 00:00:00.0;2024-05-24 00:00:00.0;En ejecucion;83230029;1;FUNDAMENTOS DE ELECTRICIDAD;CURSO ESPECIAL;15;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2940970;2024-03-14 00:00:00.0;2024-04-30 00:00:00.0;Terminada;41311188;1;NUEVO LIDER TRANSFORMADOR EN EL AMBIENTE DE FORMACION;CURSO ESPECIAL;21;21;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2969268;2024-04-18 00:00:00.0;2024-04-26 00:00:00.0;Terminada;33110210;1;MANEJO DE RESIDUOS GENERADOS DE LA ATENCION EN SALUD HUMANA;CURSO ESPECIAL;29;0;24;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954422;2024-04-08 00:00:00.0;2024-05-17 00:00:00.0;En ejecucion;93510093;2;TRAZO, CORTE Y CONFECCIÓN DE CAMISA MASCULINA;CURSO ESPECIAL;33;0;0;33;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971470;2024-04-20 00:00:00.0;2024-05-25 00:00:00.0;En ejecucion;13120126;2;APLICACIÓN DE HERRAMIENTAS DEL PROCESADOR DE TEXTO MICROSOFT WORD;CURSO ESPECIAL;22;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959861;2024-04-22 00:00:00.0;2024-05-08 00:00:00.0;En ejecucion;84240201;1;TALLA DE GEMAS CON CORTE ESMERALDA;CURSO ESPECIAL;16;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2916195;2024-02-21 00:00:00.0;2024-03-01 00:00:00.0;Terminada;93510499;1;PATRONAJE Y CONFECCION INDUSTRIAL DE CAMISA MASCULINA.;CURSO ESPECIAL;20;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906798;2024-02-06 00:00:00.0;2024-03-04 00:00:00.0;Terminada;21450168;1;ESTRUCTURA DEL LENGUAJE DE PROGRAMACION C++ (NIVEL I);CURSO ESPECIAL;80;8;1;0;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919155;2024-02-21 00:00:00.0;2024-03-01 00:00:00.0;Terminada;83810372;1;MANTENIMIENTO PREVENTIVO A LOS MOTORES DIESEL;CURSO ESPECIAL;17;17;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959477;2024-04-25 00:00:00.0;2024-05-04 00:00:00.0;Terminada por fecha;52450042;2;ELABORAR PATRONES PARA PANTALÓN Y BUSO DEPORTIVO;CURSO ESPECIAL;20;0;0;20;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2937819;2024-03-06 00:00:00.0;2024-03-16 00:00:00.0;Terminada;52450001;1;PATRONAJE ASISTIDO POR COMPUTADOR;CURSO ESPECIAL;17;17;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971774;2024-04-22 00:00:00.0;2024-05-11 00:00:00.0;En ejecucion;22230027;1;APLICACION DE CONCEPTOS DE ECONOMIA CIRCULAR EN CONTEXTOS PRODUCTIVOS.;CURSO ESPECIAL;31;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971787;2024-04-22 00:00:00.0;2024-04-30 00:00:00.0;Terminada por fecha;93530225;1;MANEJO DE MAQUINAS DE COSTURA PARA MARROQUINERIA.;CURSO ESPECIAL;17;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914549;2024-02-23 00:00:00.0;2024-02-29 00:00:00.0;Terminada;52450111;1;PATRONAJE Y ESCALADO DE ROPA DEPORTIVA;CURSO ESPECIAL;20;16;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2934149;2024-03-11 00:00:00.0;2024-03-16 00:00:00.0;Terminada;12350000;1;ELABORACION DEL PRESUPUESTO PARA EL MANEJO DE LAS FINANZAS PERSONALES;CURSO ESPECIAL;23;20;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907814;2024-02-12 00:00:00.0;2024-02-27 00:00:00.0;Terminada;93930000;1;INSTALACION DE HERRAJES DE INTERIORISMO Y SISTEMAS DE ELEVACION;CURSO ESPECIAL;18;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965194;2024-04-15 00:00:00.0;2024-05-10 00:00:00.0;En ejecucion;21710088;1;BASES DE DATOS GENERALIDADES Y SISTEMAS DE GESTION;CURSO ESPECIAL;80;0;0;76;0;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2933471;2024-03-05 00:00:00.0;2024-04-03 00:00:00.0;Terminada;83710208;1;METROLOGIA DIMENSIONAL APLICADA A MANTENIMIENTO MECANICO;CURSO ESPECIAL;28;10;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906151;2024-02-06 00:00:00.0;2024-03-13 00:00:00.0;Terminada;93510498;1;CONFECCION DE ROPA HOGAR EN TECNICA DE  PATCHWORK;CURSO ESPECIAL;20;18;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971790;2024-04-22 00:00:00.0;2024-04-30 00:00:00.0;Terminada por fecha;93530232;1;COSTURA DE PIEZAS PARA MARROQUINERIA;CURSO ESPECIAL;16;0;0;0;0;0;;;2135;ATENCION A INSTITUCIONES
