CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;MODALIDAD_FORMACION;NIVEL_FORMACION;NUMERO_CURSOS;JOVENES_VULNERABLES___Aprendices_Masc_de_17_años_y_menores;JOVENES_VULNERABLES___Aprendices_Fem_de_17_años_y_menores;JOVENES_VULNERABLES___Aprendices_NoBin_de_17_años_y_menores;JOVENES_VULNERABLES___Total_Aprendices_de_17_años_y_menores;JOVENES_VULNERABLES___Aprendices_Masc_de_18_años_y_mayores;JOVENES_VULNERABLES___Aprendices_Fem_de_18_años_y_mayores;JOVENES_VULNERABLES___Aprendices_NoBin_de_18_años_y_mayores;JOVENES_VULNERABLES___Total_Aprendices_de_18_años_y_mayores;GRAN_TOTAL_APRENDICES;TOTAL_HORAS
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906810;12906810;21730025;1;CONTROLES Y SEGURIDAD INFORMATICA;VIRTUAL;CURSO ESPECIAL;1;0;1;0;1;0;0;0;0;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906821;12906821;22810748;3;PROCESOS DE SOPORTE TECNICO PARA EL MANTENIMIENTO DE EQUIPOS DE COMPUTO;VIRTUAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906824;12906824;22810748;3;PROCESOS DE SOPORTE TECNICO PARA EL MANTENIMIENTO DE EQUIPOS DE COMPUTO;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906826;12906826;22810748;3;PROCESOS DE SOPORTE TECNICO PARA EL MANTENIMIENTO DE EQUIPOS DE COMPUTO;VIRTUAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906828;12906828;22810748;3;PROCESOS DE SOPORTE TECNICO PARA EL MANTENIMIENTO DE EQUIPOS DE COMPUTO;VIRTUAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2906829;12906829;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;14;0;0;14;14;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;2906832;12906832;22810741;2;USO DE EXCEL Y ACCESS PARA EL DESARROLLO DE APLICACIONES ADMINISTRATIVAS EMPRESARIALES;VIRTUAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2906989;12906989;52660013;1;ELABORACION DE COMPLEMENTOS DE MODA EN BISUTERIA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;392;LA SIERRA;0;;;2135;ATENCION A INSTITUCIONES;2907001;12907001;13530036;1;MANEJO BÁSICO DE HERRAMIENTAS OFIMATICAS I;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;50:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2907266;12907266;93530231;1;COSTURA DE PIEZAS PARA CALZADO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;392;LA SIERRA;0;;;2135;ATENCION A INSTITUCIONES;2908957;12908957;83610245;1;LOCALIZACION Y REPLANTEO DE TERRENOS PARA LA CONSTRUCCION;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;137;CALDONO;0;;;2135;ATENCION A INSTITUCIONES;2908996;12908996;52440457;2;ELABORACIÓN DE PRODUCTOS ARTESANALES EN CROCHET;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909004;12909004;52630007;1;DECORACION DE OBJETOS ARTESALES EN MADERA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909061;12909061;21330020;1;DISEÑO Y MONTAJE DE SISTEMAS SOLARES FOTOVOLTAICOS BASICOS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909182;12909182;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;96:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909193;12909193;52660011;1;ELABORACION DE SOUVENIR ARTESANAL;PRESENCIAL;CURSO ESPECIAL;1;1;0;0;1;10;0;0;10;11;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909445;12909445;83240115;1;DOMOTICA E INMOTICA PARA VIVIENDA Y EDIFICIOS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;2;0;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909447;12909447;12350000;1;ELABORACION DEL PRESUPUESTO PARA EL MANEJO DE LAS FINANZAS PERSONALES;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2909457;12909457;84510020;1;INSPECCIÓN PRE OPERACIONAL DE LA EXCAVADORA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;807;TIMBIO;0;;;2135;ATENCION A INSTITUCIONES;2910142;12910142;22230027;1;APLICACION DE CONCEPTOS DE ECONOMIA CIRCULAR EN CONTEXTOS PRODUCTIVOS.;PRESENCIAL;CURSO ESPECIAL;1;0;1;0;1;0;1;0;1;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2910197;12910197;83220016;2;CONOCIMIENTOS Y PRINCIPIOS BÁSICOS DE LA INSTALACIONES ELÉCTRICAS DOMICILIARIAS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;2;0;0;2;2;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2911052;12911052;13410017;1;COMPORTAMIENTO EMPRENDEDOR;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2911058;12911058;83220016;2;CONOCIMIENTOS Y PRINCIPIOS BÁSICOS DE LA INSTALACIONES ELÉCTRICAS DOMICILIARIAS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;130;CAJIBIO;0;;;2135;ATENCION A INSTITUCIONES;2911225;12911225;12350000;1;ELABORACION DEL PRESUPUESTO PARA EL MANEJO DE LAS FINANZAS PERSONALES;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;807;TIMBIO;0;;;2135;ATENCION A INSTITUCIONES;2911649;12911649;93520156;1;CORTE MANUAL DE PIEZAS EN CUERO PARA CALZADO Y MARROQUINERIA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;3;0;3;3;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2911669;12911669;52441511;1;DECORACION EN GLOBOS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2135;ATENCION A INSTITUCIONES;2911704;12911704;5130012;1;CURSO DE LEGISLACION DEPORTIVA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;42:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2135;ATENCION A INSTITUCIONES;2911932;12911932;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;96:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;8362;CONVENIO INTERADMINISTRATIVO SENA - ICBF;N;0;;2912978;12912978;83520010;1;TÉCNICAS BÁSICAS DE PINTURA SOBRE MADERA;PRESENCIAL;CURSO ESPECIAL;1;2;0;0;2;0;1;0;1;3;81:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2913234;12913234;83830000;1;MANTENIMIENTO DE MOTORES DE 2 Y 4 TIEMPOS EN EQUIPOS UTILITARIOS;PRESENCIAL;CURSO ESPECIAL;1;1;0;0;1;0;0;0;0;1;96:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;130;CAJIBIO;0;;;2135;ATENCION A INSTITUCIONES;2913890;12913890;93520032;1;CONFECCIÓN DE ROPA EXTERIOR - PANTALÓN FEMENINO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2135;ATENCION A INSTITUCIONES;2914199;12914199;52660013;1;ELABORACION DE COMPLEMENTOS DE MODA EN BISUTERIA;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;2;0;3;3;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;473;MORALES;0;;;2135;ATENCION A INSTITUCIONES;2914205;12914205;93240137;1;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;743;SILVIA;0;;;2135;ATENCION A INSTITUCIONES;2914206;12914206;41311514;1;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;PRESENCIAL;CURSO ESPECIAL;1;9;10;0;19;2;1;0;3;22;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2914228;12914228;52520061;1;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;4;8;0;12;12;81:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;824;TOTORO;0;;;2135;ATENCION A INSTITUCIONES;2914429;12914429;22810249;1;HERRAMIENTAS AVANZADAS DE HOJA DE CALCULO;PRESENCIAL;CURSO ESPECIAL;1;4;0;0;4;0;2;0;2;6;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;824;TOTORO;0;;;2135;ATENCION A INSTITUCIONES;2914434;12914434;22810105;1;REDES E INTERNET;PRESENCIAL;CURSO ESPECIAL;1;4;0;0;4;0;2;0;2;6;30:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2915552;12915552;52620003;1;ELABORACION DE ACCESORIOS TEJIDOS EN MOSTACILLAS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;2;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2915628;12915628;13310080;1;APLICACIÓN DE OPERACIONES CONTABLES BÁSICAS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2915653;12915653;52660006;1;DESARROLLO DE PROYECTOS DECORATIVOS Y UTILITARIOS CON MATERIALES RECICLABLES;PRESENCIAL;CURSO ESPECIAL;1;12;1;0;13;0;1;0;1;14;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2916208;12916208;52450001;1;PATRONAJE ASISTIDO POR COMPUTADOR;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;2;2;0;4;4;44:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2916689;12916689;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;0;1;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2917616;12917616;22810249;1;HERRAMIENTAS AVANZADAS DE HOJA DE CALCULO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2917639;12917639;22810249;1;HERRAMIENTAS AVANZADAS DE HOJA DE CALCULO;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;2;0;3;3;40:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;392;LA SIERRA;0;;;2135;ATENCION A INSTITUCIONES;2917685;12917685;13410564;1;MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;0;0;1;1;60:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;0;;;2135;ATENCION A INSTITUCIONES;2917777;12917777;52450461;1;DESARROLLO DE MOLDES PARA SANDALIAS;PRESENCIAL;CURSO ESPECIAL;1;0;0;0;0;1;1;0;2;2;48:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2135;ATENCION A INSTITUCIONES;2918386;12918386;52520059;1;BASES DEL ENTRENAMIENTO DEPORTIVO;PRESENCIAL;CURSO ESPECIAL;1;3;6;0;9;2;2;0;4;13;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2918856;12918856;832102;1;ELECTRICISTA INDUSTRIAL;PRESENCIAL;TÉCNICO;1;16;9;0;25;0;0;0;0;25;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;256;EL TAMBO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2918858;12918858;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;10;4;0;14;0;1;0;1;15;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918864;12918864;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;0;6;0;6;0;0;0;0;6;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918865;12918865;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;10;1;0;11;1;1;0;2;13;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918867;12918867;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;7;10;0;17;1;2;0;3;20;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;450;MERCADERES;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918869;12918869;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;3;4;0;7;0;0;0;0;7;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918875;12918875;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;8;6;0;14;0;0;0;0;14;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918876;12918876;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;3;5;0;8;0;1;0;1;9;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;622;ROSAS;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918879;12918879;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;14;13;0;27;4;0;0;4;31;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;1;POPAYÁN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;2918880;12918880;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;2;28;0;30;0;0;0;0;30;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;807;TIMBIO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2918881;12918881;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;7;18;0;25;0;0;0;0;25;80:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;100;BOLÍVAR;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2918882;12918882;233108;1;SISTEMAS TELEINFORMÁTICOS;PRESENCIAL;TÉCNICO;1;5;15;0;20;0;0;0;0;20;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2918883;12918883;233109;1;TRATAMIENTO DE RIESGOS DE CIBERSEGURIDAD EN LA MICRO, PEQUEÑA Y MEDIANA EMPRESA (MIPYMES).;PRESENCIAL;TÉCNICO;1;11;16;0;27;0;1;0;1;28;72:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;130;CAJIBIO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2919248;12919248;421149;1;PROMOTORIA SOCIOAMBIENTAL EN GRUPOS ETNICOS;PRESENCIAL;TÉCNICO;1;14;18;0;32;1;1;0;2;34;56:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;212;CORINTO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2919250;12919250;222321;1;PROMOTORIA EN MANEJO AMBIENTAL;PRESENCIAL;TÉCNICO;1;3;20;0;23;0;0;0;0;23;64:00:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;57;COLOMBIA;19;CAUCA;212;CORINTO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;2919259;12919259;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;PRESENCIAL;TÉCNICO;1;1;14;0;15;0;0;0;0;15;88:00:00
