CODIGO_REGIONAL;REGIONAL;CODIGO_CENTRO;CENTRO;CODIGO_PROGRAMA;VERSION_PROGRAMA;PROGRAMA;NIVEL_FORMACION;DURACION_MAXIMA;DURACION_ETAPA_LECTIVA;DURACION_ETAPA_PRODUCTIVA;FICHA;FECHA_INICIO_FICHA;FECHA_FIN_FICHA;CUPO;ESTADO_FICHA;TIPO_RESPUESTA;PROGRAMA_ESPECIAL;CODIGO_CONVENIO;AMPLIACION_COBERTURA;CONVENIO;TIPO_DOCUMENTO_EMPRESA;NUMERO_DOCUMENTO_EMPRESA;EMPRESA;EN_TRANSITO;INDUCCION;FORMACION;CONDICIONADO;APLAZADO;RETIRO_VOLUNTARIO;CANCELAMIENTO_VIRT_COMP;DESERCION_VIRT_COMP;CANCELADO;POR_CERTIFICAR;CERTIFICADO;TRASLADADO;OTRO
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2484662;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;7;0;0;0;0;21;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2484664;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;4;0;0;0;0;21;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2484665;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;0;0;0;4;0;0;0;0;26;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2484666;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;7;0;0;0;0;26;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487678;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;40;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;11;0;0;0;0;22;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487680;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;0;0;0;3;0;0;0;0;22;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487690;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;11;0;0;0;0;17;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487711;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;7;0;0;0;0;28;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487713;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;8;0;0;0;0;20;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487732;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;40;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;21;0;0;0;0;16;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2487736;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;0;0;0;11;0;0;0;0;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494109;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;13;0;0;0;0;12;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494110;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;9;0;0;0;0;22;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494112;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;6;0;0;0;0;19;2;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494123;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;4;0;0;0;0;24;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494125;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;5;0;0;0;0;25;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494191;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;1;0;0;0;0;28;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494196;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;6;0;0;0;0;23;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494198;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;30;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;1;0;0;0;0;26;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2494200;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;40;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;3;0;0;0;0;35;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2495025;2022-02-22 00:00:00.0;2023-12-16 00:00:00.0;35;Terminada;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;0;0;0;7;0;0;0;0;21;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2500847;2022-04-18 00:00:00.0;2023-08-31 00:00:00.0;35;Terminada por fecha;ABIERTA;;0;;;;;;0;0;11;0;0;3;0;0;0;4;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2500851;2022-04-18 00:00:00.0;2023-08-31 00:00:00.0;35;Terminada por fecha;ABIERTA;;0;;;;;;0;0;7;0;0;5;0;0;0;2;17;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2516512;2022-03-11 00:00:00.0;2023-06-10 00:00:00.0;39;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;23;0;0;5;0;0;0;1;9;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2556913;2022-07-18 00:00:00.0;2023-11-18 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;12;0;0;1;0;0;0;0;13;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2556916;2022-07-18 00:00:00.0;2023-12-18 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;17;0;0;2;0;0;0;1;0;5;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2557745;2022-07-18 00:00:00.0;2023-10-17 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;13;0;0;7;0;0;0;0;2;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2558706;2022-07-18 00:00:00.0;2023-12-18 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;18;0;0;3;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2558719;2022-07-18 00:00:00.0;2023-10-17 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;16;0;0;2;0;0;0;0;6;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2613967;2022-10-06 00:00:00.0;2024-02-29 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;17;2;0;0;0;0;0;0;5;3;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2613970;2022-10-06 00:00:00.0;2024-02-06 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;17;0;1;3;0;0;0;0;9;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2613973;2022-10-06 00:00:00.0;2024-03-06 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;26;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2624581;2022-08-22 00:00:00.0;2023-11-21 00:00:00.0;30;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;22;0;0;1;0;0;0;3;4;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2637808;2022-09-08 00:00:00.0;2024-01-21 00:00:00.0;31;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;14;0;0;0;0;0;0;2;15;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2665567;2022-10-21 00:00:00.0;2024-03-08 00:00:00.0;33;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;28;0;0;3;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2670033;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;23;0;0;3;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2670047;2023-01-23 00:00:00.0;2024-04-22 00:00:00.0;30;Terminada por fecha;ABIERTA;;0;;;;;;0;0;8;0;2;4;0;0;0;1;0;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2688151;2022-11-25 00:00:00.0;2024-04-22 00:00:00.0;35;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;28;0;0;3;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2690981;2022-12-06 00:00:00.0;2024-04-27 00:00:00.0;24;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;13;0;0;11;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2692141;2022-12-13 00:00:00.0;2024-04-12 00:00:00.0;30;Terminada por fecha;CERRADA;ATENCION A INSTITUCIONES;0;;;;;;0;0;18;0;0;9;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702306;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;19;0;0;6;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702307;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;40;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;37;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702311;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;31;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702315;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;40;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;32;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702352;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;38;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;34;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702365;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;30;0;0;4;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702366;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;21;0;0;4;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702369;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;21;0;0;4;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702370;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;27;0;0;2;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702372;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;22;0;0;5;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702377;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;25;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702381;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;40;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;32;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702383;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;21;0;0;5;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702389;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;26;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702390;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;40;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;27;0;0;4;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702391;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;38;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;37;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702393;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;26;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702394;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;27;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702401;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;40;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;35;0;0;4;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702403;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;26;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2702404;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;28;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2703074;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;25;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2703075;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;38;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;34;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2703076;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;30;0;0;1;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2703077;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;24;0;0;4;0;0;0;0;0;1;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2703078;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;45;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;45;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2703079;2023-02-20 00:00:00.0;2024-12-13 00:00:00.0;35;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;;;;0;0;31;0;0;0;0;0;0;0;0;0;0
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;233101;1;SISTEMAS.;TÉCNICO;2208;1344;864;2708637;2023-02-27 00:00:00.0;2024-12-13 00:00:00.0;30;En ejecucion;CERRADA;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;;;;0;0;25;0;0;1;0;0;0;0;0;0;0
